date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
12:12:05	403228/403228	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%2262526d8c-6271c%22	https://templates.envytheme.com/rello/default/assets/fonts/remixicon.eot?t=1590207869815	C:/Users/USER/Desktop/new%20shak/templates.envytheme.com/rello/default/assets/fonts/remixicondf6d.eot	(from https://templates.envytheme.com/rello/default/assets/css/remixicon.css)
12:12:07	125268/125268	---M--	200	added ('OK')	application/octet-stream	etag:%2262526d8d-1e954%22	https://templates.envytheme.com/rello/default/assets/fonts/remixicon.woff2?t=1590207869815	C:/Users/USER/Desktop/new%20shak/templates.envytheme.com/rello/default/assets/fonts/remixicondf6d.woff2	(from https://templates.envytheme.com/rello/default/assets/css/remixicon.css)
12:12:08	172876/172876	---MCZ	200	added ('OK')	application/font-woff	etag:W/%2262526d8d-2a34c%22	https://templates.envytheme.com/rello/default/assets/fonts/remixicon.woff?t=1590207869815	C:/Users/USER/Desktop/new%20shak/templates.envytheme.com/rello/default/assets/fonts/remixicondf6d.woff	(from https://templates.envytheme.com/rello/default/assets/css/remixicon.css)
12:12:09	403056/403056	---M--	200	added ('OK')	application/octet-stream	etag:%2262526d8d-62670%22	https://templates.envytheme.com/rello/default/assets/fonts/remixicon.ttf?t=1590207869815	C:/Users/USER/Desktop/new%20shak/templates.envytheme.com/rello/default/assets/fonts/remixicondf6d.ttf	(from https://templates.envytheme.com/rello/default/assets/css/remixicon.css)
12:12:09	153/153	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2026%20Jan%202023%2011:17:45%20GMT	https://templates.envytheme.com/rello/default/assets/fonts/remixicon.svg?t=1590207869815	C:/Users/USER/Desktop/new%20shak/templates.envytheme.com/rello/default/assets/fonts/remixicondf6d.svg	(from https://templates.envytheme.com/rello/default/assets/css/remixicon.css)
12:12:12	272517/272517	---M--	200	added ('OK')	image/jpeg	etag:%2262526da5-42885%22	https://templates.envytheme.com/rello/default/assets/images/banner/banner-bg-2.jpg	C:/Users/USER/Desktop/new%20shak/templates.envytheme.com/rello/default/assets/images/banner/banner-bg-2.jpg	(from https://templates.envytheme.com/rello/default/assets/css/style.css)
12:12:13	89768/89768	---M--	200	added ('OK')	image/jpeg	etag:%2262526daa-15ea8%22	https://templates.envytheme.com/rello/default/assets/images/client-say/client-say.jpg	C:/Users/USER/Desktop/new%20shak/templates.envytheme.com/rello/default/assets/images/client-say/client-say.jpg	(from https://templates.envytheme.com/rello/default/assets/css/style.css)
12:12:14	17947/17947	---M--	200	added ('OK')	image/jpeg	etag:%2262526d8e-461b%22	https://templates.envytheme.com/rello/default/assets/images/app-bg.jpg	C:/Users/USER/Desktop/new%20shak/templates.envytheme.com/rello/default/assets/images/app-bg.jpg	(from https://templates.envytheme.com/rello/default/assets/css/style.css)
12:12:15	50245/50245	---M--	200	added ('OK')	image/jpeg	etag:%2262526d8f-c445%22	https://templates.envytheme.com/rello/default/assets/images/network-bg.jpg	C:/Users/USER/Desktop/new%20shak/templates.envytheme.com/rello/default/assets/images/network-bg.jpg	(from https://templates.envytheme.com/rello/default/assets/css/style.css)
12:12:16	279352/279352	---M--	200	added ('OK')	image/jpeg	etag:%2262526db2-44338%22	https://templates.envytheme.com/rello/default/assets/images/page-bg/page-bg-1.jpg	C:/Users/USER/Desktop/new%20shak/templates.envytheme.com/rello/default/assets/images/page-bg/page-bg-1.jpg	(from https://templates.envytheme.com/rello/default/assets/css/style.css)
12:12:17	78737/78737	---M--	200	added ('OK')	image/jpeg	etag:%2262526da6-13391%22	https://templates.envytheme.com/rello/default/assets/images/blog/blog-1.jpg	C:/Users/USER/Desktop/new%20shak/templates.envytheme.com/rello/default/assets/images/blog/blog-1.jpg	(from https://templates.envytheme.com/rello/default/assets/css/style.css)
12:12:18	150385/150385	---M--	200	added ('OK')	image/jpeg	etag:%2262526da6-24b71%22	https://templates.envytheme.com/rello/default/assets/images/blog/blog-2.jpg	C:/Users/USER/Desktop/new%20shak/templates.envytheme.com/rello/default/assets/images/blog/blog-2.jpg	(from https://templates.envytheme.com/rello/default/assets/css/style.css)
12:12:19	163713/163713	---M--	200	added ('OK')	image/jpeg	etag:%2262526da7-27f81%22	https://templates.envytheme.com/rello/default/assets/images/blog/blog-3.jpg	C:/Users/USER/Desktop/new%20shak/templates.envytheme.com/rello/default/assets/images/blog/blog-3.jpg	(from https://templates.envytheme.com/rello/default/assets/css/style.css)
12:12:20	153/153	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2026%20Jan%202023%2011:17:55%20GMT	https://templates.envytheme.com/rello/default/assets/images/blog/blog-4.jpg	C:/Users/USER/Desktop/new%20shak/templates.envytheme.com/rello/default/assets/images/blog/blog-4.jpg	(from https://templates.envytheme.com/rello/default/assets/css/style.css)
12:12:21	107753/107753	---M--	200	added ('OK')	image/jpeg	etag:%2262526db3-1a4e9%22	https://templates.envytheme.com/rello/default/assets/images/properties/properties-6.jpg	C:/Users/USER/Desktop/new%20shak/templates.envytheme.com/rello/default/assets/images/properties/properties-6.jpg	(from https://templates.envytheme.com/rello/default/assets/css/style.css)
12:12:23	2481/2481	---M--	200	added ('OK')	image/jpeg	etag:%2262526da1-9b1%22	https://templates.envytheme.com/rello/default/assets/images/agents/agent-1.jpg	C:/Users/USER/Desktop/new%20shak/templates.envytheme.com/rello/default/assets/images/agents/agent-1.jpg	(from https://templates.envytheme.com/rello/default/index.html)
12:12:23	1320/1320	---M--	200	added ('OK')	image/jpeg	etag:%2262526da3-528%22	https://templates.envytheme.com/rello/default/assets/images/agents/agent-2.jpg	C:/Users/USER/Desktop/new%20shak/templates.envytheme.com/rello/default/assets/images/agents/agent-2.jpg	(from https://templates.envytheme.com/rello/default/index.html)
12:12:24	1110/1110	---M--	200	added ('OK')	image/jpeg	etag:%2262526da4-456%22	https://templates.envytheme.com/rello/default/assets/images/agents/agent-3.jpg	C:/Users/USER/Desktop/new%20shak/templates.envytheme.com/rello/default/assets/images/agents/agent-3.jpg	(from https://templates.envytheme.com/rello/default/index.html)
12:12:25	1120/1120	---M--	200	added ('OK')	image/jpeg	etag:%2262526da4-460%22	https://templates.envytheme.com/rello/default/assets/images/agents/agent-4.jpg	C:/Users/USER/Desktop/new%20shak/templates.envytheme.com/rello/default/assets/images/agents/agent-4.jpg	(from https://templates.envytheme.com/rello/default/index.html)
12:12:27	197014/197014	---M--	200	added ('OK')	image/jpeg	etag:%2262526da5-30196%22	https://templates.envytheme.com/rello/default/assets/images/banner/banner-img-1.jpg	C:/Users/USER/Desktop/new%20shak/templates.envytheme.com/rello/default/assets/images/banner/banner-img-1.jpg	(from https://templates.envytheme.com/rello/default/index.html)
12:12:27	155648/155648	---M--	200	added ('OK')	image/jpeg	etag:%2262526dac-26000%22	https://templates.envytheme.com/rello/default/assets/images/featured/featured-1.jpg	C:/Users/USER/Desktop/new%20shak/templates.envytheme.com/rello/default/assets/images/featured/featured-1.jpg	(from https://templates.envytheme.com/rello/default/index.html)
12:12:28	2050/2050	---M--	200	added ('OK')	image/jpeg	etag:%2262526da4-802%22	https://templates.envytheme.com/rello/default/assets/images/agents/agent-5.jpg	C:/Users/USER/Desktop/new%20shak/templates.envytheme.com/rello/default/assets/images/agents/agent-5.jpg	(from https://templates.envytheme.com/rello/default/index.html)
12:12:30	211513/211513	---M--	200	added ('OK')	image/jpeg	etag:%2262526dac-33a39%22	https://templates.envytheme.com/rello/default/assets/images/featured/featured-2.jpg	C:/Users/USER/Desktop/new%20shak/templates.envytheme.com/rello/default/assets/images/featured/featured-2.jpg	(from https://templates.envytheme.com/rello/default/index.html)
12:12:30	2311/2311	---M--	200	added ('OK')	image/jpeg	etag:%2262526da4-907%22	https://templates.envytheme.com/rello/default/assets/images/agents/agent-6.jpg	C:/Users/USER/Desktop/new%20shak/templates.envytheme.com/rello/default/assets/images/agents/agent-6.jpg	(from https://templates.envytheme.com/rello/default/index.html)
12:12:32	142120/142120	---M--	200	added ('OK')	image/jpeg	etag:%2262526dac-22b28%22	https://templates.envytheme.com/rello/default/assets/images/featured/featured-3.jpg	C:/Users/USER/Desktop/new%20shak/templates.envytheme.com/rello/default/assets/images/featured/featured-3.jpg	(from https://templates.envytheme.com/rello/default/index.html)
12:12:33	2411/2411	---M--	200	added ('OK')	image/jpeg	etag:%2262526da4-96b%22	https://templates.envytheme.com/rello/default/assets/images/agents/agent-7.jpg	C:/Users/USER/Desktop/new%20shak/templates.envytheme.com/rello/default/assets/images/agents/agent-7.jpg	(from https://templates.envytheme.com/rello/default/index.html)
12:12:34	142120/142120	---M--	200	added ('OK')	image/jpeg	etag:%2262526dac-22b28%22	https://templates.envytheme.com/rello/default/assets/images/featured/featured-4.jpg	C:/Users/USER/Desktop/new%20shak/templates.envytheme.com/rello/default/assets/images/featured/featured-4.jpg	(from https://templates.envytheme.com/rello/default/index.html)
12:12:35	98078/98078	---M--	200	added ('OK')	image/jpeg	etag:%2262526db2-17f1e%22	https://templates.envytheme.com/rello/default/assets/images/properties/properties-1.jpg	C:/Users/USER/Desktop/new%20shak/templates.envytheme.com/rello/default/assets/images/properties/properties-1.jpg	(from https://templates.envytheme.com/rello/default/index.html)
12:12:36	71335/71335	---M--	200	added ('OK')	image/jpeg	etag:%2262526db2-116a7%22	https://templates.envytheme.com/rello/default/assets/images/properties/properties-2.jpg	C:/Users/USER/Desktop/new%20shak/templates.envytheme.com/rello/default/assets/images/properties/properties-2.jpg	(from https://templates.envytheme.com/rello/default/index.html)
12:12:37	93655/93655	---M--	200	added ('OK')	image/jpeg	etag:%2262526db2-16dd7%22	https://templates.envytheme.com/rello/default/assets/images/properties/properties-3.jpg	C:/Users/USER/Desktop/new%20shak/templates.envytheme.com/rello/default/assets/images/properties/properties-3.jpg	(from https://templates.envytheme.com/rello/default/index.html)
12:12:38	73528/73528	---M--	200	added ('OK')	image/jpeg	etag:%2262526db2-11f38%22	https://templates.envytheme.com/rello/default/assets/images/properties/properties-4.jpg	C:/Users/USER/Desktop/new%20shak/templates.envytheme.com/rello/default/assets/images/properties/properties-4.jpg	(from https://templates.envytheme.com/rello/default/index.html)
12:12:39	78684/78684	---M--	200	added ('OK')	image/jpeg	etag:%2262526db2-1335c%22	https://templates.envytheme.com/rello/default/assets/images/properties/properties-5.jpg	C:/Users/USER/Desktop/new%20shak/templates.envytheme.com/rello/default/assets/images/properties/properties-5.jpg	(from https://templates.envytheme.com/rello/default/index.html)
12:12:40	122642/122642	---M--	200	added ('OK')	image/jpeg	etag:%2262526db3-1df12%22	https://templates.envytheme.com/rello/default/assets/images/properties/properties-7.jpg	C:/Users/USER/Desktop/new%20shak/templates.envytheme.com/rello/default/assets/images/properties/properties-7.jpg	(from https://templates.envytheme.com/rello/default/index.html)
12:12:42	129079/129079	---M--	200	added ('OK')	image/jpeg	etag:%2262526db3-1f837%22	https://templates.envytheme.com/rello/default/assets/images/properties/properties-8.jpg	C:/Users/USER/Desktop/new%20shak/templates.envytheme.com/rello/default/assets/images/properties/properties-8.jpg	(from https://templates.envytheme.com/rello/default/index.html)
12:12:42	2411/2411	---M--	200	added ('OK')	image/jpeg	etag:%2262526da4-96b%22	https://templates.envytheme.com/rello/default/assets/images/agents/agent-8.jpg	C:/Users/USER/Desktop/new%20shak/templates.envytheme.com/rello/default/assets/images/agents/agent-8.jpg	(from https://templates.envytheme.com/rello/default/index.html)
12:12:44	339462/339462	---M--	200	added ('OK')	image/jpeg	etag:%2262526d90-52e06%22	https://templates.envytheme.com/rello/default/assets/images/why-choose-img.jpg	C:/Users/USER/Desktop/new%20shak/templates.envytheme.com/rello/default/assets/images/why-choose-img.jpg	(from https://templates.envytheme.com/rello/default/index.html)
12:12:44	21767/21767	---M--	200	added ('OK')	image/jpeg	etag:%2262526daa-5507%22	https://templates.envytheme.com/rello/default/assets/images/discover/discover-1.jpg	C:/Users/USER/Desktop/new%20shak/templates.envytheme.com/rello/default/assets/images/discover/discover-1.jpg	(from https://templates.envytheme.com/rello/default/index.html)
12:12:45	49144/49144	---M--	200	added ('OK')	image/jpeg	etag:%2262526daa-bff8%22	https://templates.envytheme.com/rello/default/assets/images/discover/discover-2.jpg	C:/Users/USER/Desktop/new%20shak/templates.envytheme.com/rello/default/assets/images/discover/discover-2.jpg	(from https://templates.envytheme.com/rello/default/index.html)
12:12:46	26049/26049	---M--	200	added ('OK')	image/jpeg	etag:%2262526dab-65c1%22	https://templates.envytheme.com/rello/default/assets/images/discover/discover-3.jpg	C:/Users/USER/Desktop/new%20shak/templates.envytheme.com/rello/default/assets/images/discover/discover-3.jpg	(from https://templates.envytheme.com/rello/default/index.html)
12:12:47	43287/43287	---M--	200	added ('OK')	image/jpeg	etag:%2262526dab-a917%22	https://templates.envytheme.com/rello/default/assets/images/discover/discover-4.jpg	C:/Users/USER/Desktop/new%20shak/templates.envytheme.com/rello/default/assets/images/discover/discover-4.jpg	(from https://templates.envytheme.com/rello/default/index.html)
12:12:48	20957/20957	---M--	200	added ('OK')	image/jpeg	etag:%2262526dab-51dd%22	https://templates.envytheme.com/rello/default/assets/images/discover/discover-5.jpg	C:/Users/USER/Desktop/new%20shak/templates.envytheme.com/rello/default/assets/images/discover/discover-5.jpg	(from https://templates.envytheme.com/rello/default/index.html)
12:12:49	28112/28112	---M--	200	added ('OK')	image/jpeg	etag:%2262526dab-6dd0%22	https://templates.envytheme.com/rello/default/assets/images/discover/discover-6.jpg	C:/Users/USER/Desktop/new%20shak/templates.envytheme.com/rello/default/assets/images/discover/discover-6.jpg	(from https://templates.envytheme.com/rello/default/index.html)
12:12:51	28112/28112	---M--	200	added ('OK')	image/jpeg	etag:%2262526dab-6dd0%22	https://templates.envytheme.com/rello/default/assets/images/discover/discover-7.jpg	C:/Users/USER/Desktop/new%20shak/templates.envytheme.com/rello/default/assets/images/discover/discover-7.jpg	(from https://templates.envytheme.com/rello/default/index.html)
12:12:52	16730/16730	---M--	200	added ('OK')	image/png	etag:%2262526d8e-415a%22	https://templates.envytheme.com/rello/default/assets/images/app-img.png	C:/Users/USER/Desktop/new%20shak/templates.envytheme.com/rello/default/assets/images/app-img.png	(from https://templates.envytheme.com/rello/default/index-2.html)
12:12:55	820/820	---M--	200	added ('OK')	image/png	etag:%2262526d8e-334%22	https://templates.envytheme.com/rello/default/assets/images/featured-shape.png	C:/Users/USER/Desktop/new%20shak/templates.envytheme.com/rello/default/assets/images/featured-shape.png	(from https://templates.envytheme.com/rello/default/index-3.html)
12:12:56	357073/357073	---M--	200	added ('OK')	image/jpeg	etag:%2262526da6-572d1%22	https://templates.envytheme.com/rello/default/assets/images/banner/banner-img-2.jpg	C:/Users/USER/Desktop/new%20shak/templates.envytheme.com/rello/default/assets/images/banner/banner-img-2.jpg	(from https://templates.envytheme.com/rello/default/index-3.html)
12:12:56	263701/263701	---M--	200	added ('OK')	image/jpeg	etag:%2262526d90-40615%22	https://templates.envytheme.com/rello/default/assets/images/why-choose-img-2.jpg	C:/Users/USER/Desktop/new%20shak/templates.envytheme.com/rello/default/assets/images/why-choose-img-2.jpg	(from https://templates.envytheme.com/rello/default/index-3.html)
12:12:57	291496/291496	---M--	200	added ('OK')	image/jpeg	etag:%2262526d90-472a8%22	https://templates.envytheme.com/rello/default/assets/images/why-choose-img-3.jpg	C:/Users/USER/Desktop/new%20shak/templates.envytheme.com/rello/default/assets/images/why-choose-img-3.jpg	(from https://templates.envytheme.com/rello/default/index-3.html)
12:12:58	9189/9189	---M--	200	added ('OK')	image/jpeg	etag:%2262526daf-23e5%22	https://templates.envytheme.com/rello/default/assets/images/messages/messages-1.jpg	C:/Users/USER/Desktop/new%20shak/templates.envytheme.com/rello/default/assets/images/messages/messages-1.jpg	(from https://templates.envytheme.com/rello/default/message.html)
12:12:59	5444/5444	---M--	200	added ('OK')	image/jpeg	etag:%2262526db0-1544%22	https://templates.envytheme.com/rello/default/assets/images/messages/messages-2.jpg	C:/Users/USER/Desktop/new%20shak/templates.envytheme.com/rello/default/assets/images/messages/messages-2.jpg	(from https://templates.envytheme.com/rello/default/message.html)
12:13:00	5125/5125	---M--	200	added ('OK')	image/jpeg	etag:%2262526db0-1405%22	https://templates.envytheme.com/rello/default/assets/images/messages/messages-3.jpg	C:/Users/USER/Desktop/new%20shak/templates.envytheme.com/rello/default/assets/images/messages/messages-3.jpg	(from https://templates.envytheme.com/rello/default/message.html)
12:13:02	2283/2283	---M--	200	added ('OK')	image/jpeg	etag:%2262526db0-8eb%22	https://templates.envytheme.com/rello/default/assets/images/messages/messages-4.jpg	C:/Users/USER/Desktop/new%20shak/templates.envytheme.com/rello/default/assets/images/messages/messages-4.jpg	(from https://templates.envytheme.com/rello/default/message.html)
12:13:02	2297/2297	---M--	200	added ('OK')	image/jpeg	etag:%2262526db0-8f9%22	https://templates.envytheme.com/rello/default/assets/images/messages/messages-5.jpg	C:/Users/USER/Desktop/new%20shak/templates.envytheme.com/rello/default/assets/images/messages/messages-5.jpg	(from https://templates.envytheme.com/rello/default/message.html)
12:13:03	2330/2330	---M--	200	added ('OK')	image/jpeg	etag:%2262526db0-91a%22	https://templates.envytheme.com/rello/default/assets/images/messages/messages-6.jpg	C:/Users/USER/Desktop/new%20shak/templates.envytheme.com/rello/default/assets/images/messages/messages-6.jpg	(from https://templates.envytheme.com/rello/default/message.html)
12:13:05	2206/2206	---M--	200	added ('OK')	image/jpeg	etag:%2262526db1-89e%22	https://templates.envytheme.com/rello/default/assets/images/messages/messages-7.jpg	C:/Users/USER/Desktop/new%20shak/templates.envytheme.com/rello/default/assets/images/messages/messages-7.jpg	(from https://templates.envytheme.com/rello/default/message.html)
12:13:06	2145/2145	---M--	200	added ('OK')	image/jpeg	etag:%2262526db1-861%22	https://templates.envytheme.com/rello/default/assets/images/messages/messages-8.jpg	C:/Users/USER/Desktop/new%20shak/templates.envytheme.com/rello/default/assets/images/messages/messages-8.jpg	(from https://templates.envytheme.com/rello/default/message.html)
12:13:06	5146/5146	---M--	200	added ('OK')	image/jpeg	etag:%2262526db1-141a%22	https://templates.envytheme.com/rello/default/assets/images/messages/messages-9.jpg	C:/Users/USER/Desktop/new%20shak/templates.envytheme.com/rello/default/assets/images/messages/messages-9.jpg	(from https://templates.envytheme.com/rello/default/message.html)
12:13:07	4840/4840	---M--	200	added ('OK')	image/jpeg	etag:%2262526daf-12e8%22	https://templates.envytheme.com/rello/default/assets/images/messages/messages-10.jpg	C:/Users/USER/Desktop/new%20shak/templates.envytheme.com/rello/default/assets/images/messages/messages-10.jpg	(from https://templates.envytheme.com/rello/default/message.html)
12:13:08	5297/5297	---M--	200	added ('OK')	image/jpeg	etag:%2262526daf-14b1%22	https://templates.envytheme.com/rello/default/assets/images/messages/messages-11.jpg	C:/Users/USER/Desktop/new%20shak/templates.envytheme.com/rello/default/assets/images/messages/messages-11.jpg	(from https://templates.envytheme.com/rello/default/message.html)
12:13:10	5677/5677	---M--	200	added ('OK')	image/jpeg	etag:%2262526daf-162d%22	https://templates.envytheme.com/rello/default/assets/images/messages/messages-12.jpg	C:/Users/USER/Desktop/new%20shak/templates.envytheme.com/rello/default/assets/images/messages/messages-12.jpg	(from https://templates.envytheme.com/rello/default/message.html)
12:13:11	6056/6056	---M--	200	added ('OK')	image/jpeg	etag:%2262526db0-17a8%22	https://templates.envytheme.com/rello/default/assets/images/messages/messages-13.jpg	C:/Users/USER/Desktop/new%20shak/templates.envytheme.com/rello/default/assets/images/messages/messages-13.jpg	(from https://templates.envytheme.com/rello/default/message.html)
12:13:12	5014/5014	---M--	200	added ('OK')	image/jpeg	etag:%2262526db0-1396%22	https://templates.envytheme.com/rello/default/assets/images/messages/messages-14.jpg	C:/Users/USER/Desktop/new%20shak/templates.envytheme.com/rello/default/assets/images/messages/messages-14.jpg	(from https://templates.envytheme.com/rello/default/message.html)
12:13:13	6467/6467	---M--	200	added ('OK')	image/jpeg	etag:%2262526db0-1943%22	https://templates.envytheme.com/rello/default/assets/images/messages/messages-15.jpg	C:/Users/USER/Desktop/new%20shak/templates.envytheme.com/rello/default/assets/images/messages/messages-15.jpg	(from https://templates.envytheme.com/rello/default/message.html)
12:13:14	31948/31948	---M--	200	added ('OK')	image/jpeg	etag:%2262526da3-7ccc%22	https://templates.envytheme.com/rello/default/assets/images/agents/agent-17.jpg	C:/Users/USER/Desktop/new%20shak/templates.envytheme.com/rello/default/assets/images/agents/agent-17.jpg	(from https://templates.envytheme.com/rello/default/agents-list.html)
12:13:16	56538/56538	---M--	200	added ('OK')	image/jpeg	etag:%2262526da3-dcda%22	https://templates.envytheme.com/rello/default/assets/images/agents/agent-18.jpg	C:/Users/USER/Desktop/new%20shak/templates.envytheme.com/rello/default/assets/images/agents/agent-18.jpg	(from https://templates.envytheme.com/rello/default/agents-list.html)
12:13:17	72353/72353	---M--	200	added ('OK')	image/jpeg	etag:%2262526da3-11aa1%22	https://templates.envytheme.com/rello/default/assets/images/agents/agent-19.jpg	C:/Users/USER/Desktop/new%20shak/templates.envytheme.com/rello/default/assets/images/agents/agent-19.jpg	(from https://templates.envytheme.com/rello/default/agents-list.html)
12:13:18	43334/43334	---M--	200	added ('OK')	image/jpeg	etag:%2262526da3-a946%22	https://templates.envytheme.com/rello/default/assets/images/agents/agent-20.jpg	C:/Users/USER/Desktop/new%20shak/templates.envytheme.com/rello/default/assets/images/agents/agent-20.jpg	(from https://templates.envytheme.com/rello/default/agents-list.html)
12:13:18	53876/53876	---M--	200	added ('OK')	image/jpeg	etag:%2262526da3-d274%22	https://templates.envytheme.com/rello/default/assets/images/agents/agent-21.jpg	C:/Users/USER/Desktop/new%20shak/templates.envytheme.com/rello/default/assets/images/agents/agent-21.jpg	(from https://templates.envytheme.com/rello/default/agents-list.html)
12:13:19	34709/34709	---M--	200	added ('OK')	image/jpeg	etag:%2262526da3-8795%22	https://templates.envytheme.com/rello/default/assets/images/agents/agent-22.jpg	C:/Users/USER/Desktop/new%20shak/templates.envytheme.com/rello/default/assets/images/agents/agent-22.jpg	(from https://templates.envytheme.com/rello/default/agents-list.html)
12:13:20	34864/34864	---M--	200	added ('OK')	image/jpeg	etag:%2262526da3-8830%22	https://templates.envytheme.com/rello/default/assets/images/agents/agent-23.jpg	C:/Users/USER/Desktop/new%20shak/templates.envytheme.com/rello/default/assets/images/agents/agent-23.jpg	(from https://templates.envytheme.com/rello/default/agents-list.html)
12:13:21	2346/2346	---M--	200	added ('OK')	image/jpeg	etag:%2262526daa-92a%22	https://templates.envytheme.com/rello/default/assets/images/client-say/client-6.jpg	C:/Users/USER/Desktop/new%20shak/templates.envytheme.com/rello/default/assets/images/client-say/client-6.jpg	(from https://templates.envytheme.com/rello/default/reviews.html)
12:13:22	2332/2332	---M--	200	added ('OK')	image/jpeg	etag:%2262526daa-91c%22	https://templates.envytheme.com/rello/default/assets/images/client-say/client-7.jpg	C:/Users/USER/Desktop/new%20shak/templates.envytheme.com/rello/default/assets/images/client-say/client-7.jpg	(from https://templates.envytheme.com/rello/default/reviews.html)
12:13:23	153/153	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2026%20Jan%202023%2011:18:58%20GMT	https://templates.envytheme.com/rello/default/contact.html	C:/Users/USER/Desktop/new%20shak/templates.envytheme.com/rello/default/contact.html	(from https://templates.envytheme.com/rello/default/faq.html)
12:13:24	174861/174861	---M--	200	added ('OK')	image/jpeg	etag:%2262526dad-2ab0d%22	https://templates.envytheme.com/rello/default/assets/images/gallery/gallery-1.jpg	C:/Users/USER/Desktop/new%20shak/templates.envytheme.com/rello/default/assets/images/gallery/gallery-1.jpg	(from https://templates.envytheme.com/rello/default/gallery.html)
12:13:25	87905/87905	---M--	200	added ('OK')	image/jpeg	etag:%2262526dad-15761%22	https://templates.envytheme.com/rello/default/assets/images/gallery/gallery-2.jpg	C:/Users/USER/Desktop/new%20shak/templates.envytheme.com/rello/default/assets/images/gallery/gallery-2.jpg	(from https://templates.envytheme.com/rello/default/gallery.html)
12:13:26	159116/159116	---M--	200	added ('OK')	image/jpeg	etag:%2262526dad-26d8c%22	https://templates.envytheme.com/rello/default/assets/images/gallery/gallery-3.jpg	C:/Users/USER/Desktop/new%20shak/templates.envytheme.com/rello/default/assets/images/gallery/gallery-3.jpg	(from https://templates.envytheme.com/rello/default/gallery.html)
12:13:27	80076/80076	---M--	200	added ('OK')	image/jpeg	etag:%2262526dad-138cc%22	https://templates.envytheme.com/rello/default/assets/images/gallery/gallery-4.jpg	C:/Users/USER/Desktop/new%20shak/templates.envytheme.com/rello/default/assets/images/gallery/gallery-4.jpg	(from https://templates.envytheme.com/rello/default/gallery.html)
12:13:29	141526/141526	---M--	200	added ('OK')	image/jpeg	etag:%2262526dae-228d6%22	https://templates.envytheme.com/rello/default/assets/images/gallery/gallery-5.jpg	C:/Users/USER/Desktop/new%20shak/templates.envytheme.com/rello/default/assets/images/gallery/gallery-5.jpg	(from https://templates.envytheme.com/rello/default/gallery.html)
12:13:30	75979/75979	---M--	200	added ('OK')	image/jpeg	etag:%2262526dae-128cb%22	https://templates.envytheme.com/rello/default/assets/images/gallery/gallery-6.jpg	C:/Users/USER/Desktop/new%20shak/templates.envytheme.com/rello/default/assets/images/gallery/gallery-6.jpg	(from https://templates.envytheme.com/rello/default/gallery.html)
12:13:31	115417/115417	---M--	200	added ('OK')	image/jpeg	etag:%2262526dae-1c2d9%22	https://templates.envytheme.com/rello/default/assets/images/gallery/gallery-7.jpg	C:/Users/USER/Desktop/new%20shak/templates.envytheme.com/rello/default/assets/images/gallery/gallery-7.jpg	(from https://templates.envytheme.com/rello/default/gallery.html)
12:13:32	139118/139118	---M--	200	added ('OK')	image/jpeg	etag:%2262526dae-21f6e%22	https://templates.envytheme.com/rello/default/assets/images/gallery/gallery-8.jpg	C:/Users/USER/Desktop/new%20shak/templates.envytheme.com/rello/default/assets/images/gallery/gallery-8.jpg	(from https://templates.envytheme.com/rello/default/gallery.html)
12:13:33	179352/179352	---M--	200	added ('OK')	image/jpeg	etag:%2262526dae-2bc98%22	https://templates.envytheme.com/rello/default/assets/images/gallery/gallery-9.jpg	C:/Users/USER/Desktop/new%20shak/templates.envytheme.com/rello/default/assets/images/gallery/gallery-9.jpg	(from https://templates.envytheme.com/rello/default/gallery.html)
12:13:34	9407/9407	---M--	200	added ('OK')	image/png	etag:%2262526d8e-24bf%22	https://templates.envytheme.com/rello/default/assets/images/404.png	C:/Users/USER/Desktop/new%20shak/templates.envytheme.com/rello/default/assets/images/404.png	(from https://templates.envytheme.com/rello/default/404.html)
12:13:36	119153/119153	---M--	200	added ('OK')	image/jpeg	etag:%2262526d8f-1d171%22	https://templates.envytheme.com/rello/default/assets/images/video-img.jpg	C:/Users/USER/Desktop/new%20shak/templates.envytheme.com/rello/default/assets/images/video-img.jpg	(from https://templates.envytheme.com/rello/default/single-listing.html)
12:13:37	29299/29299	---M--	200	added ('OK')	image/jpeg	etag:%2262526d8f-7273%22	https://templates.envytheme.com/rello/default/assets/images/map-img.jpg	C:/Users/USER/Desktop/new%20shak/templates.envytheme.com/rello/default/assets/images/map-img.jpg	(from https://templates.envytheme.com/rello/default/single-listing.html)
12:13:37	3421/3421	---M--	200	added ('OK')	image/jpeg	etag:%2262526da2-d65%22	https://templates.envytheme.com/rello/default/assets/images/agents/agent-14.jpg	C:/Users/USER/Desktop/new%20shak/templates.envytheme.com/rello/default/assets/images/agents/agent-14.jpg	(from https://templates.envytheme.com/rello/default/single-listing.html)
